2023-11-23 03:52:38	[Main thread]	INFO	readr	cli_block	 [36m──[39m [1mColumn specification[22m [36m────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────[39m cols(   checkLevel = [31mcol_character()[39m,   checkName = [31mcol_character()[39m,   checkDescription = [31mcol_character()[39m,   kahnContext = [31mcol_character()[39m,   kahnCategory = [31mcol_character()[39m,   kahnSubcategory = [31mcol_character()[39m,   sqlFile = [31mcol_character()[39m,   evaluationFilter = [31mcol_character()[39m ) 
2023-11-23 04:10:06	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isRequired] [CDM Table: EPISODE] [CDM Field: EPISODE_START_DATE] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isRequired_EPISODE_EPISODE_START_DATE.txt
2023-11-23 04:10:06	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isRequired] [CDM Table: EPISODE] [CDM Field: EPISODE_TYPE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isRequired_EPISODE_EPISODE_TYPE_CONCEPT_ID.txt
2023-11-23 04:10:07	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isRequired] [CDM Table: EPISODE] [CDM Field: PERSON_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isRequired_EPISODE_PERSON_ID.txt
2023-11-23 04:10:07	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isRequired] [CDM Table: EPISODE_EVENT] [CDM Field: EPISODE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isRequired_EPISODE_EVENT_EPISODE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:10:07	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isRequired] [CDM Table: EPISODE_EVENT] [CDM Field: EPISODE_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isRequired_EPISODE_EVENT_EPISODE_ID.txt
2023-11-23 04:10:08	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isRequired] [CDM Table: EPISODE_EVENT] [CDM Field: EVENT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isRequired_EPISODE_EVENT_EVENT_ID.txt
2023-11-23 04:10:39	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isRequired] [CDM Table: METADATA] [CDM Field: METADATA_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name metadata_id not found inside cdmtable at [17:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isRequired_METADATA_METADATA_ID.txt
2023-11-23 04:12:52	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: cdmDatatype
2023-11-23 04:12:59	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: CDM_SOURCE] [CDM Field: CDM_VERSION_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name cdm_version_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_CDM_SOURCE_CDM_VERSION_CONCEPT_ID.txt
2023-11-23 04:14:20	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: DEVICE_EXPOSURE] [CDM Field: UNIT_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_DEVICE_EXPOSURE_UNIT_CONCEPT_ID.txt
2023-11-23 04:14:20	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: DEVICE_EXPOSURE] [CDM Field: UNIT_SOURCE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_source_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_DEVICE_EXPOSURE_UNIT_SOURCE_CONCEPT_ID.txt
2023-11-23 04:15:26	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: EPISODE] [CDM Field: EPISODE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_EPISODE_EPISODE_CONCEPT_ID.txt
2023-11-23 04:15:27	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: EPISODE] [CDM Field: EPISODE_NUMBER] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_EPISODE_EPISODE_NUMBER.txt
2023-11-23 04:15:27	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: EPISODE] [CDM Field: EPISODE_OBJECT_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_EPISODE_EPISODE_OBJECT_CONCEPT_ID.txt
2023-11-23 04:15:27	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: EPISODE] [CDM Field: EPISODE_SOURCE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_EPISODE_EPISODE_SOURCE_CONCEPT_ID.txt
2023-11-23 04:15:28	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: EPISODE] [CDM Field: EPISODE_TYPE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_EPISODE_EPISODE_TYPE_CONCEPT_ID.txt
2023-11-23 04:15:28	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: EPISODE_EVENT] [CDM Field: EPISODE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_EPISODE_EVENT_EPISODE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:15:41	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: LOCATION] [CDM Field: COUNTRY_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name country_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_LOCATION_COUNTRY_CONCEPT_ID.txt
2023-11-23 04:15:44	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: MEASUREMENT] [CDM Field: MEAS_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name meas_event_field_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_MEASUREMENT_MEAS_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:16:15	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: MEASUREMENT] [CDM Field: UNIT_SOURCE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_source_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_MEASUREMENT_UNIT_SOURCE_CONCEPT_ID.txt
2023-11-23 04:16:29	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: METADATA] [CDM Field: METADATA_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name metadata_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_METADATA_METADATA_ID.txt
2023-11-23 04:16:41	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: NOTE] [CDM Field: NOTE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name note_event_field_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_NOTE_NOTE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:17:04	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: OBSERVATION] [CDM Field: OBS_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name obs_event_field_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_OBSERVATION_OBS_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:19:22	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: VISIT_DETAIL] [CDM Field: DISCHARGED_TO_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name discharged_to_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_VISIT_DETAIL_DISCHARGED_TO_CONCEPT_ID.txt
2023-11-23 04:19:23	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: VISIT_DETAIL] [CDM Field: PARENT_VISIT_DETAIL_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name parent_visit_detail_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_VISIT_DETAIL_PARENT_VISIT_DETAIL_ID.txt
2023-11-23 04:19:38	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: VISIT_OCCURRENCE] [CDM Field: ADMITTED_FROM_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name admitted_from_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_VISIT_OCCURRENCE_ADMITTED_FROM_CONCEPT_ID.txt
2023-11-23 04:19:41	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: cdmDatatype] [CDM Table: VISIT_OCCURRENCE] [CDM Field: DISCHARGED_TO_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name discharged_to_concept_id not found inside cdmtable at [20:49] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_cdmDatatype_VISIT_OCCURRENCE_DISCHARGED_TO_CONCEPT_ID.txt
2023-11-23 04:19:54	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: isPrimaryKey
2023-11-23 04:20:44	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isPrimaryKey] [CDM Table: EPISODE] [CDM Field: EPISODE_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isPrimaryKey_EPISODE_EPISODE_ID.txt
2023-11-23 04:21:29	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isPrimaryKey] [CDM Table: METADATA] [CDM Field: METADATA_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name metadata_id not found inside cdmtable at [19:32] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isPrimaryKey_METADATA_METADATA_ID.txt
2023-11-23 04:22:18	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: isForeignKey
2023-11-23 04:22:23	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: CDM_SOURCE] [CDM Field: CDM_VERSION_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name cdm_version_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_CDM_SOURCE_CDM_VERSION_CONCEPT_ID.txt
2023-11-23 04:26:08	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: DEVICE_EXPOSURE] [CDM Field: UNIT_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_DEVICE_EXPOSURE_UNIT_CONCEPT_ID.txt
2023-11-23 04:26:09	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: DEVICE_EXPOSURE] [CDM Field: UNIT_SOURCE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_source_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_DEVICE_EXPOSURE_UNIT_SOURCE_CONCEPT_ID.txt
2023-11-23 04:28:48	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: EPISODE] [CDM Field: EPISODE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_EPISODE_EPISODE_CONCEPT_ID.txt
2023-11-23 04:28:48	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: EPISODE] [CDM Field: EPISODE_OBJECT_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_EPISODE_EPISODE_OBJECT_CONCEPT_ID.txt
2023-11-23 04:28:49	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: EPISODE] [CDM Field: EPISODE_SOURCE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_EPISODE_EPISODE_SOURCE_CONCEPT_ID.txt
2023-11-23 04:28:49	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: EPISODE] [CDM Field: EPISODE_TYPE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_EPISODE_EPISODE_TYPE_CONCEPT_ID.txt
2023-11-23 04:28:49	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: EPISODE] [CDM Field: PERSON_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_EPISODE_PERSON_ID.txt
2023-11-23 04:28:50	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: EPISODE_EVENT] [CDM Field: EPISODE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode_event was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_EPISODE_EVENT_EPISODE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:28:50	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: EPISODE_EVENT] [CDM Field: EPISODE_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_EPISODE_EVENT_EPISODE_ID.txt
2023-11-23 04:29:00	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: LOCATION] [CDM Field: COUNTRY_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name country_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_LOCATION_COUNTRY_CONCEPT_ID.txt
2023-11-23 04:29:01	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: MEASUREMENT] [CDM Field: MEAS_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name meas_event_field_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_MEASUREMENT_MEAS_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:37:54	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: MEASUREMENT] [CDM Field: UNIT_SOURCE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_source_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_MEASUREMENT_UNIT_SOURCE_CONCEPT_ID.txt
2023-11-23 04:39:16	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: NOTE] [CDM Field: NOTE_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name note_event_field_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_NOTE_NOTE_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:39:36	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: OBSERVATION] [CDM Field: OBS_EVENT_FIELD_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name obs_event_field_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_OBSERVATION_OBS_EVENT_FIELD_CONCEPT_ID.txt
2023-11-23 04:49:33	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: VISIT_DETAIL] [CDM Field: ADMITTED_FROM_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name admitted_from_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_VISIT_DETAIL_ADMITTED_FROM_CONCEPT_ID.txt
2023-11-23 04:49:35	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: VISIT_DETAIL] [CDM Field: DISCHARGED_TO_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name discharged_to_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_VISIT_DETAIL_DISCHARGED_TO_CONCEPT_ID.txt
2023-11-23 04:49:36	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: VISIT_DETAIL] [CDM Field: PARENT_VISIT_DETAIL_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name parent_visit_detail_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_VISIT_DETAIL_PARENT_VISIT_DETAIL_ID.txt
2023-11-23 04:50:33	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: VISIT_OCCURRENCE] [CDM Field: ADMITTED_FROM_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name admitted_from_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_VISIT_OCCURRENCE_ADMITTED_FROM_CONCEPT_ID.txt
2023-11-23 04:50:35	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: isForeignKey] [CDM Table: VISIT_OCCURRENCE] [CDM Field: DISCHARGED_TO_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name discharged_to_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_isForeignKey_VISIT_OCCURRENCE_DISCHARGED_TO_CONCEPT_ID.txt
2023-11-23 04:50:51	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: fkDomain
2023-11-23 04:50:52	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: CDM_SOURCE] [CDM Field: CDM_VERSION_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name cdm_version_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_CDM_SOURCE_CDM_VERSION_CONCEPT_ID.txt
2023-11-23 04:52:43	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: DEVICE_EXPOSURE] [CDM Field: UNIT_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Name unit_concept_id not found inside cdmtable at [18:31] An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_DEVICE_EXPOSURE_UNIT_CONCEPT_ID.txt
2023-11-23 04:54:11	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: EPISODE] [CDM Field: EPISODE_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_EPISODE_EPISODE_CONCEPT_ID.txt
2023-11-23 04:54:11	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: fkDomain] [CDM Table: EPISODE] [CDM Field: EPISODE_OBJECT_CONCEPT_ID] Error executing SQL: java.sql.SQLException: [Simba][BigQueryJDBCDriver](100032) Error executing query job. Message: Not found: Table booming-edge-403620:mimiciv_full_current_cdm.episode was not found in location US An error report has been created at  /Users/shubov/Projects/THESIS/mimic_eval/errors/FIELD_fkDomain_EPISODE_EPISODE_OBJECT_CONCEPT_ID.txt
